"";"Price";"Year";"Make";"Model";"Mileage";"Engine";"AutoTraderPage"
"2826";44900;2004;"FORD";"IKON";129000;NA;257
"2827";264900;2015;"FORD";"TOURNEO";1200;NA;257
"2828";194900;2015;"FORD";"FIESTA";500;NA;257
"2829";209900;2015;"FORD";"FIESTA";500;NA;257
"2830";249995;2014;"Featured";"Listing";42000;2;258
"2831";132995;2015;"FORD";"FIGO";NA;1,4;258
"2832";178995;2015;"FORD";"FIESTA";NA;1,4;258
"2833";199995;2015;"FORD";"FIESTA";NA;1;258
"2834";319995;2014;"FORD";"KUGA";15200;1,6;258
"2835";104900;2012;"FORD";"FIGO";75000;NA;258
"2836";189990;2013;"FORD";"FIESTA";18100;1;258
"2837";169900;2014;"FORD";"FIESTA";10000;1;258
